pIC50,MDEC-23,LipoaffinityIndex,C1SP2,maxHsOH,minsssN,maxssO,minHsOH,minsOH,nHBAcc,MLFER_A,nC,SHsOH,ATSc3,VC-5,minHBint5,MLogP,TopoPSA,MDEO-12,minssO,SHBint10
7.602,0.347325199,0.474294516,0,0.67517662,0,0,0.7890828,0.806594786,0.03030303,0.162833914,0.113636364,0.209778851,0.320903103,0.071018581,0.093941509,0.333333333,0.02139959,0,0,0.012930302
6.387,0.331852911,0.379981673,0,0.693011287,0,0,0.790620121,0.784645929,0.045454545,0.2029036,0.090909091,0.42559516,0.253344165,0.071018581,0.093941509,0.256410256,0.038323504,0,0,0.107358736
7.018,0.331852911,0.430498013,0,0.707837765,0,0,0.817646009,0.776821625,0.045454545,0.2029036,0.102272727,0.43892468,0.342636802,0.078088292,0.093941509,0.230769231,0.038323504,0,0,0.318387548
6.708,0.447882068,0.561256516,0,0.678813329,0,0,0.792583637,0.809158247,0.03030303,0.162833914,0.159090909,0.210908785,0.411648401,0.078088292,0.093941509,0.384615385,0.02139959,0,0,0.218614707
6.979,0.447882068,0.514156823,0,0.663986851,0,0,0.778311094,0.8133032,0.03030303,0.162833914,0.147727273,0.206302165,0.321805137,0.071018581,0.093941509,0.41025641,0.02139959,0,0,0.012930302
7.509,0.471089217,0.42831274,0,0.691056204,0,0,0.685185607,0.807536336,0.03030303,0.288966318,0.136363636,0.587479627,0.318934121,0.075956532,0.138008331,0.307692308,0.054812398,0,0,0.180582967
7.824,0.471089217,0.410206741,0,0.663863841,0,0,0.646725913,0.816162491,0.03030303,0.288966318,0.136363636,0.551079573,0.334310942,0.094977931,0.158953121,0.307692308,0.054812398,0,0,0.106712157
7.301,0.470030332,0.407993756,0,0.673794423,0,0,0.661006248,0.812599791,0.03030303,0.288966318,0.136363636,0.564607596,0.353566497,0.067953476,0.157957065,0.333333333,0.054812398,0,0,0.104916692
7.409,0.470030332,0.415749021,0,0.686210558,0,0,0.678217492,0.808661056,0.03030303,0.288966318,0.136363636,0.580878603,0.3474407,0.067953476,0.150101253,0.333333333,0.054812398,0,0,0.106757223
7.398,0.475846397,0.426439681,0,0.675200135,0,0,0.663244107,0.81182475,0.03030303,0.288966318,0.147727273,0.566732344,0.354460342,0.067953476,0.157005691,0.384615385,0.054812398,0,0,0.105106001
6.354,0.447667221,0.409777355,0,0.665774872,0,0,0.648204736,0.811813538,0.03030303,0.288966318,0.136363636,0.552374299,0.344809947,0.077699044,0.164517608,0.358974359,0.055247417,0,0,0.10295657
6.951,0.358275905,0.381394541,0,0.687192624,0,0,0.679779008,0.804336773,0.03030303,0.288966318,0.113636364,0.58234824,0.345156681,0.060737011,0.163319207,0.307692308,0.055247417,0,0,0.10622352
7.208,0.342476414,0.359715631,0,0.695336,0,0,0.691067354,0.801616939,0.03030303,0.288966318,0.102272727,0.593019913,0.345161234,0.060737011,0.163569695,0.282051282,0.055247417,0,0,0.107377101
6.783,0.319945268,0.377933474,0,0.719564227,0,0,0.72590793,0.794785851,0.03030303,0.288966318,0.090909091,0.62602503,0.248115687,0.060737011,0.123243987,0.179487179,0.055247417,0,0,0.314419315
6.516,0.319945268,0.339785012,0,0.705027291,0,0,0.705003584,0.798373097,0.03030303,0.288966318,0.090909091,0.60622196,0.344703037,0.060737011,0.163144106,0.256410256,0.055247417,0,0,0.108783329
6.206,0.287092573,0.323369956,0,0.716753753,0,0,0.722641626,0.794437577,0.03030303,0.288966318,0.079545455,0.622993854,0.345870442,0.066445832,0.160234698,0.230769231,0.055247417,0,0,0.110538022
7.444,0.289350206,0.273565777,0.1,0.724666861,0.393322771,0,0.774432541,0.790402659,0.045454545,0.239721254,0.079545455,0.430205897,0.59084892,0.104623305,0.141408694,0.205128205,0.054686912,0,0,0.109836268
7.276,0.301931986,0.305869186,0.1,0.760389138,0.248446457,0,0.828644477,0.780802377,0.045454545,0.239721254,0.079545455,0.458802382,0.556114185,0.067675075,0.126483197,0.205128205,0.054686912,0,0,0.114310166
6.096,0.301931986,0.300680151,0.1,0.694558067,0.3855694,0,0.803381593,0.80125866,0.045454545,0.225900116,0.090909091,0.430194652,0.572787808,0.083327322,0.14259332,0.256410256,0.054686912,0,0,0.109569431
7.678,0.301931986,0.237555937,0.1,0.729770044,0.239304928,0,0.82035242,0.79652341,0.045454545,0.239721254,0.079545455,0.44661261,0.566196969,0.075957265,0.124908888,0.153846154,0.09077676,0,0,0.112861227
5.578,0.439529727,0.344183824,0.1,0.673319184,0.393187341,0,0.704373388,0.81401655,0.045454545,0.225900116,0.125,0.391639704,0.572755148,0.097393836,0.136159608,0.333333333,0.054686912,0,0,0.104193963
6.096,0.439529727,0.344183824,0.1,0.673319184,0.393187341,0,0.704373388,0.81401655,0.045454545,0.225900116,0.125,0.391639704,0.57009605,0.097393836,0.136159608,0.333333333,0.054686912,0,0,0.104193963
5.607,0.301931986,0.32543728,0.1,0.689165342,0.376681802,0.779524946,0.802548886,0.809988992,0.045454545,0.162833914,0.102272727,0.214125178,0.563989858,0.068437105,0.141412283,0.256410256,0.053206174,0.250136779,0.758823137,0.039002149
5.481,0.310920367,0.322958169,0.1,0.700891804,0.397419531,0.749445446,0.813837232,0.803504987,0.045454545,0.162833914,0.090909091,0.217768615,0.582752592,0.059849973,0.144877931,0.256410256,0.045484586,0.107717569,0.749531345,0.039121091
5.538,0.30269615,0.283143872,0.1,0.70903518,0.356892083,0,0.814233988,0.799442962,0.045454545,0.225900116,0.079545455,0.438195452,0.569271785,0.059849973,0.140215072,0.230769231,0.054686912,0,0,0.012930302
7.076,0.310920367,0.283359004,0.1,0.736936215,0.372026393,0,0.821676362,0.785845419,0.045454545,0.225900116,0.079545455,0.449266472,0.57208472,0.059849973,0.142177342,0.230769231,0.054686912,0,0,0.112609157
7.022,0.436600324,0.435586509,0.05,0.90964384,0,0,0.805863822,0.744752835,0,0.162833914,0.113636364,0.497823438,0.388875686,0.060618254,0.093941509,0.358974359,0.033755804,0,0,0.012930302
6.569,0.303567685,0.380672593,0.05,0.921803315,0,0,0.855178372,0.737301246,0,0.162833914,0.068181818,0.517518224,0.343086057,0.092065767,0.132087059,0.179487179,0.033755804,0,0,0.104361326
6.526,0.342553793,0.434529746,0.05,0.893398309,0,0,0.839317469,0.752711352,0.015151515,0.162833914,0.102272727,0.503573447,0.314719025,0.100299997,0.184210668,0.282051282,0.0374451,0,0,0.122281498
6.569,0.34166228,0.421197064,0.05,0.887535078,0,0,0.804041387,0.754065282,0.015151515,0.162833914,0.102272727,0.490365987,0.376844763,0.090789297,0.189785156,0.307692308,0.0374451,0,0,0.120137666
5.72,0.333570706,0.401011372,0.1,0.920108583,0,0,0.821679428,0.743458321,0.015151515,0.162833914,0.090909091,0.506179517,0.393359042,0.055933393,0.188376702,0.282051282,0.0374451,0,0,0.122484871
5.876,0.368544503,0.37342081,0.1,0.941334453,0,0,0.827558613,0.736816458,0,0.162833914,0.090909091,0.514672012,0.39097152,0.05237828,0.093941509,0.282051282,0.0447484,0.087357997,0,0.012930302
7.432,0.368544503,0.378039473,0.1,0.913857483,0,0,0.807307528,0.741777197,0,0.162833914,0.090909091,0.499598599,0.390500305,0.092164392,0.093941509,0.282051282,0.057380683,0,0,0.012930302
7.699,0.371572336,0.377906351,0.1,0.910416706,0,0,0.808781398,0.742626356,0,0.162833914,0.090909091,0.499005249,0.390558733,0.094604494,0.026767998,0.282051282,0.057380683,0,0,0.012930302
6.83,0.442515151,0.447357851,0.05,0.914489485,0,0,0.841139905,0.743628115,0,0.162833914,0.113636364,0.510714732,0.328284245,0.070128953,0.093941509,0.333333333,0.033755804,0,0,0.104845991
4.493,0.357563739,0.354632281,0,0.67113233,0.542836528,0,0.733366067,0.801019773,0.045454545,0.225900116,0.102272727,0.400317948,0.441549428,0.133372952,0.093941509,0.256410256,0.061697411,0,0,0.012930302
5.959,0.481892881,0.463915949,0.05,0.605484313,0.656408113,0.779686298,0.721994284,0.845376956,0.045454545,0.145412311,0.170454545,0.188125299,0.519245132,0.075754092,0.212689581,0.435897436,0.041268248,0.123542864,0.779775663,0.012930302
4.538,0.325759533,0.412178783,0.05,0.791907563,0,0.909118285,0.901452528,0.750912762,0.03030303,0.168060395,0.102272727,0.24604741,0.35155558,0.078138372,0.093941509,0.256410256,0.028493747,0.070768066,0.909222485,0.012930302
5.65,0.394687023,0.470281031,0.05,0.386914701,0,0,0.391420318,0.858472093,0.03030303,0.179907085,0.147727273,0.201644179,0.371015441,0.466820362,0.093941509,0.461538462,0.023415736,0,0,0.062588689
5.09,0.449021028,0.457451499,0,0.309097263,0,0,0.38352675,0.884675989,0.03030303,0.179907085,0.147727273,0.174918395,0.370466816,0.522254718,0.093941509,0.461538462,0.023415736,0,0,0.056567556
6.499,0.449021028,0.457451499,0,0.309097263,0,0,0.38352675,0.884675989,0.03030303,0.179907085,0.147727273,0.174918395,0.370466816,0.522254718,0.093941509,0.461538462,0.023415736,0,0,0.056567556
5.302,0.47485398,0.517551828,0,0.2464747,0,0,0.362069533,0.898810712,0.03030303,0.179907085,0.159090909,0.148535877,0.384085983,0.575049017,0.093941509,0.487179487,0.023415736,0,0,0.050363927
5.65,0.47485398,0.467773054,0,0.296393596,0,0,0.380131972,0.8924418,0.03030303,0.179907085,0.159090909,0.169875636,0.371856746,0.500413647,0.093941509,0.487179487,0.023415736,0,0,0.055542711
5.709,0.417762155,0.486100545,0,0.368592105,0,0,0.380131972,0.86553873,0.03030303,0.179907085,0.159090909,0.192307871,0.36926252,0.466820362,0.093941509,0.487179487,0.023415736,0,0,0.060585034
5.633,0.394687023,0.473967946,0,0.372788436,0,0,0.38352675,0.861395386,0.03030303,0.179907085,0.147727273,0.194707382,0.367944546,0.490769017,0.093941509,0.461538462,0.023415736,0,0,0.060998066
6.959,0.360796208,0.508779142,0,0.265217134,0,0,0.394439913,0.893285764,0.015151515,0.139837398,0.147727273,0.082403543,0.397435951,0.523422063,0.093941509,0.487179487,0.006491822,0,0,0.012930302
6.194,0.360796208,0.518947514,0.05,0.261657068,0,0,0.391012855,0.893451087,0.015151515,0.139837398,0.147727273,0.081297423,0.397305514,0.544827182,0.093941509,0.487179487,0.006491822,0,0,0.012930302
6.824,0.358817377,0.475272167,0.05,0.377997368,0,0,0.2934312,0.862192396,0.03030303,0.189430894,0.170454545,0.167246484,0.374292804,0.607244792,0.093941509,0.512820513,0.023415736,0,0,0.055846147
5.979,0.346527157,0.4961667,0.05,0.37722341,0,0,0.265994247,0.861360792,0.03030303,0.179907085,0.159090909,0.158150437,0.365296251,0.772154219,0.093941509,0.487179487,0.023415736,0,0,0.053442269
5.733,0.358817377,0.534603852,0.05,0.157147745,0,0,0.290408132,0.942019387,0.015151515,0.149361208,0.181818182,0.048826148,0.400217719,0.592704609,0.093941509,0.564102564,0.006491822,0,0,0.012930302
5.359,0.346527157,0.555133807,0.05,0.128645928,0,0,0.262971179,0.936100324,0.015151515,0.139837398,0.170454545,0.039970571,0.391219099,0.757614035,0.093941509,0.538461538,0.006491822,0,0,0.012930302
5.241,0.394687023,0.50904114,0.05,0.258700657,0,0,0.3881669,0.896903513,0.015151515,0.139837398,0.147727273,0.080378859,0.389309707,0.452280178,0.093941509,0.461538462,0.006491822,0,0,0.014877248
5.507,0.418429591,0.551285587,0.05,0.250796572,0,0,0.380558121,0.899162432,0.015151515,0.139837398,0.170454545,0.077923043,0.396662585,0.452280178,0.093941509,0.538461538,0.006491822,0,0,0.012930302
5.842,0.394687023,0.528852574,0.05,0.258939948,0,0,0.388397251,0.896442598,0.015151515,0.139837398,0.159090909,0.080453208,0.396938514,0.452280178,0.093941509,0.512820513,0.006491822,0,0,0.012930302
5.276,0.339902759,0.496225228,0.05,0.256620682,0,0,0.382091106,0.897323881,0.03030303,0.179907085,0.159090909,0.158150437,0.367338717,0.466820362,0.093941509,0.487179487,0.023415736,0,0,0.052665966
5.721,0.663570226,0.527676195,0.05,0.848944424,0,0.937263588,0.956358421,0.760059817,0.045454545,0.099767712,0.238636364,0.263768888,0.299590556,0.570235829,0.093941509,0.58974359,0.046555402,0.10314915,0.851826411,0.012930302
4.991,0.2563612,0.303603935,0.05,0.711303088,0,0.813602171,0.658344633,0.794618426,0.015151515,0.245180023,0.113636364,0.568489643,0.432395226,0.126697658,0.093941509,0.307692308,0.062341574,0.246114841,0.813695423,0.012930302
6.1,0.298912777,0.374223767,0.05,1,0,0,0.855431073,0.710514877,0,0.162833914,0.068181818,0.541895667,0.391420558,0.031033614,1,0.230769231,0.033755804,0,0,0.012930302
5.161,0.263232764,0.550280808,0.05,0,0,0,0.139131623,0,0.060606061,0.144831591,0.147727273,0,0.631625851,0,0.093941509,0.41025641,0.03126281,0,0,0.012930302
5.26,0.263232764,0.589719622,0.05,0,0.81218793,0,0.139131623,0,0.060606061,0.122299652,0.159090909,0,0.645797474,0.027564627,0.093941509,0.435897436,0.023909315,0,0,0.012930302
5.62,0.139882216,0.483702475,0.1,0,0,0,0.139131623,0,0.075757576,0.167363531,0.102272727,0,0.681362941,0,0.093941509,0.282051282,0.041326808,0,0,0.012930302
5.745,0.263232764,0.553639413,0.05,0,0,0,0.139131623,0,0.060606061,0.144831591,0.147727273,0,0.629071533,0,0.093941509,0.41025641,0.03126281,0,0,0.012930302
5.137,0.13033334,0.444353771,0.05,0,0,0,0.139131623,0,0.060606061,0.144831591,0.079545455,0,0.622099616,0,0.093941509,0.256410256,0.03126281,0,0,0.012930302
5.509,0.177554604,0.515826002,0.05,0,0,0,0.139131623,0,0.060606061,0.144831591,0.113636364,0,0.622093308,0,0.093941509,0.333333333,0.03126281,0,0,0.012930302
4.886,0.146382407,0.441383193,0.05,0,0,0,0.139131623,0,0.060606061,0.144831591,0.079545455,0,0.621257558,0,0.093941509,0.256410256,0.03126281,0,0,0.012930302
5,0.436091122,0.563476923,0.15,0,0.499958747,0.811657132,0.139131623,0,0.075757576,0.142857143,0.204545455,0,0.489197581,0.189872548,0.093941509,0.461538462,0.041770193,0.163431847,0.811750161,0.050275408
8.057,0.630484785,0.614648571,0,0,0.88650242,0.906221503,0.139131623,0,0.015151515,0.099767712,0.227272727,0,0.310019045,0.072546583,0.093941509,0.615384615,0.007721588,0,0.888730192,0.012930302
8.174,0.684580895,0.575080692,0,0.605798621,0.878546447,0.911698444,0.722296849,0.834662823,0.015151515,0.162833914,0.238636364,0.188222955,0.295931695,0.072546583,0.093941509,0.58974359,0.032367089,0.085847328,0.806549319,0.012930302
7.987,0.689143504,0.598295085,0,0.601741022,0.898860957,0.913215298,0.718390847,0.835990004,0.015151515,0.162833914,0.25,0.18696225,0.2974621,0.072546583,0.093941509,0.615384615,0.032367089,0.085847328,0.807710793,0.012930302
7.79,0.660025744,0.647368316,0,0,0.896344445,0.891853903,0.139131623,0,0.015151515,0.099767712,0.238636364,0,0.300246188,0.072546583,0.093941509,0.615384615,0.007721588,0,0.884179301,0.012930302
6.9,0.689143504,0.656913622,0,0,0.887215353,0.887618048,0.139131623,0,0.015151515,0.099767712,0.238636364,0,0.288059291,0.072546583,0.093941509,0.58974359,0.007721588,0,0.876694246,0.012930302
7.337,0.32167054,0.309890301,0,0.72943683,0,0.745496337,0.748128795,0.791717836,0,0.25981417,0.090909091,0.629594414,0.336964864,0.047601502,0.344441669,0.256410256,0.059053834,0.306772542,0.745581783,0.138384549
7.367,0.335984008,0.276197828,0.05,0.719314161,0,0.749246863,0.71509993,0.796639186,0.015151515,0.288966318,0.102272727,0.600221453,0.409929633,0.065498892,0.551119403,0.256410256,0.07333417,0.410359883,0.749332739,0.039802372
4.538,0.461743312,0.3398247,0.1,0.664208245,0,0.848389707,0.484080565,0.814503582,0.03030303,0.319163763,0.204545455,0.748391598,0.383738892,0.159905812,0.340294934,0.461538462,0.096189401,0.329327008,0.848486946,0.088609726
4.886,0.448437748,0.351938567,0.05,0.660977839,0,0.898636989,0.465217279,0.816628362,0.03030303,0.240998839,0.204545455,0.60814256,0.275197318,0.220588845,0.093941509,0.461538462,0.086987075,0.502889705,0.86707396,0.040277102
4.745,0.463331381,0.339636723,0.1,0.664208245,0,0.844616452,0.484080565,0.814503582,0.03030303,0.319163763,0.204545455,0.747238623,0.382871135,0.159905812,0.24571012,0.461538462,0.096189401,0.348322895,0.844713259,0.088609726
5.469,0.425021215,0.44133594,0,0.552704937,0,0,0.257382758,0.838306105,0.03030303,0.232636469,0.170454545,0.271456132,0.309230501,0.312038934,0.093941509,0.487179487,0.040339649,0,0,0.012930302
7.051,0.29193536,0.443023259,0,0.574603583,0,0,0.405385523,0.829818964,0.015151515,0.2029036,0.136363636,0.264466947,0.365469318,0.201682489,0.093941509,0.435897436,0.023415736,0,0,0.012930302
7.032,0.310152288,0.462986483,0.05,0.568326397,0,0,0.397916353,0.832975798,0.015151515,0.2029036,0.147727273,0.260105855,0.364811793,0.201682489,0.093941509,0.461538462,0.023415736,0,0,0.012930302
4.301,0.311989136,0.345223839,0.1,0.689581473,0,0.765075325,0.802949469,0.809023642,0.03030303,0.162833914,0.102272727,0.21425447,0.48912325,0.031378317,0.093941509,0.282051282,0.060442548,0.200162316,0.765163015,0.012930302
6.398,0.433010902,0.467219064,0.05,0.559454704,0,0,0.199457458,0.837367063,0.060606061,0.2029036,0.159090909,0.193294622,0.320798981,0.529297455,0.093941509,0.41025641,0.049106956,0,0,0.066022861
4.959,0.425177724,0.423190615,0,0.544502079,0,0.789367489,0.663290423,0.853954027,0.015151515,0.133681765,0.136363636,0.169177986,0.311984468,0.327851292,0.093941509,0.41025641,0.028493747,0.108954565,0.789457963,0.0627414
6.114,0.446178656,0.448947924,0,0.50661661,0,0,0.626820403,0.85496279,0.015151515,0.150058072,0.136363636,0.157406888,0.326719169,0.346110661,0.093941509,0.41025641,0.020772159,0,0,0.060027458
5.208,0.446178656,0.444259185,0,0.534810788,0,0.792340522,0.653961211,0.857123906,0.015151515,0.133681765,0.147727273,0.166166881,0.310943473,0.327851292,0.093941509,0.435897436,0.028493747,0.108954565,0.792431337,0.062726908
8.58,0.811506955,0.430533863,0.1,0.571362269,0.478064199,0.96331137,0.674989008,0.856537488,0.045454545,0.225900116,0.261363636,0.350477337,0.50478802,0.125519575,0.093941509,0.564102564,0.077851675,0.4067862,0.871754825,0.037123208
8.319,0.802909137,0.411428685,0.1,0.574816418,0.455070442,0.960986684,0.678710648,0.855568797,0.045454545,0.225900116,0.25,0.352751749,0.459411502,0.125519575,0.093941509,0.538461538,0.077851675,0.430382942,0.861564475,0.037006467
8.319,0.73160164,0.409974979,0.05,0.588597684,0,0.953683337,0.693822829,0.850931011,0.03030303,0.225900116,0.215909091,0.36191124,0.26484552,0.094701386,0.093941509,0.487179487,0.068582424,0.492379131,0.684823819,0.036252807
8.301,0.716304273,0.581748966,0,0.570497293,0.857944635,0.979358266,0.688314424,0.855739903,0.015151515,0.162833914,0.25,0.177254756,0.298266395,0.094701386,0.093941509,0.615384615,0.032367089,0.125748168,0.890900942,0.012930302
8.301,0.729770085,0.590893266,0,0.574568982,0.84747215,0.95569788,0.692233989,0.854790896,0.015151515,0.162833914,0.25,0.178519838,0.287613444,0.094701386,0.093941509,0.58974359,0.032367089,0.125748168,0.885867504,0.012930302
8.208,0.802909137,0.411428685,0.1,0.574816418,0.455070442,0.960986684,0.678710648,0.855568797,0.045454545,0.225900116,0.25,0.352751749,0.459411502,0.125519575,0.093941509,0.538461538,0.077851675,0.430382942,0.861564475,0.037006467
8.155,0.729770085,0.590893266,0,0.574568982,0.84747215,0.95569788,0.692233989,0.854790896,0.015151515,0.162833914,0.25,0.178519838,0.287613444,0.094701386,0.093941509,0.58974359,0.032367089,0.125748168,0.885867504,0.012930302
8.046,0.716304273,0.581748966,0,0.570497293,0.857944635,0.979358266,0.688314424,0.855739903,0.015151515,0.162833914,0.25,0.177254756,0.298266395,0.094701386,0.093941509,0.615384615,0.032367089,0.125748168,0.890900942,0.012930302
7.886,0.704963691,0.538945164,0,0.578612492,0.76652934,0.975032831,0.696126428,0.853047522,0.015151515,0.162833914,0.227272727,0.179776166,0.317198952,0.094701386,0.093941509,0.564102564,0.032367089,0.125748168,0.872565138,0.012930302
7.796,0.704963691,0.538945164,0,0.578612492,0.76652934,0.975032831,0.696126428,0.853047522,0.015151515,0.162833914,0.227272727,0.179776166,0.317198952,0.094701386,0.093941509,0.564102564,0.032367089,0.125748168,0.872565138,0.012930302
7.388,0.811506955,0.430533863,0.1,0.571362269,0.478064199,0.96331137,0.674989008,0.856537488,0.045454545,0.225900116,0.261363636,0.350477337,0.50478802,0.125519575,0.093941509,0.564102564,0.077851675,0.4067862,0.871754825,0.037123208
7.194,0.745519293,0.639536388,0,0,0.911986266,1,0.139131623,0,0.015151515,0.099767712,0.284090909,0,0.304607512,0.094701386,0.093941509,0.666666667,0.030886351,0,0.814149411,0.012930302
6.921,0.74795042,0.395106365,0.05,0.8208025,0,0.952703348,0.692664899,0.749241667,0.03030303,0.294192799,0.215909091,0.616257628,0.352343853,0.094701386,0.093941509,0.487179487,0.077784749,0.459483175,0.819565574,0.075415174
6.509,0.71864011,0.400896893,0,0.735660784,0,0.953632932,0.695730158,0.764446073,0.015151515,0.255632985,0.204545455,0.591651932,0.245965068,0.094701386,0.093941509,0.487179487,0.063504413,0.373537964,0.814981623,0.036423078
6.237,0.74795042,0.395106365,0.05,0.8208025,0,0.952703348,0.692664899,0.749241667,0.03030303,0.294192799,0.215909091,0.616257628,0.352343853,0.094701386,0.093941509,0.487179487,0.077784749,0.459483175,0.819565574,0.075415174
7.129,0.606894058,0.543782687,0,0.540480037,0,0.833961917,0.083761505,0.843385043,0.03030303,0.2029036,0.215909091,0.150057017,0.40764308,0.568760929,0.093941509,0.58974359,0.031137324,0.061771432,0.834057503,0.057169463
6.614,0.672593407,0.551309584,0,0.522310904,0,0,0.013362656,0.848892506,0.045454545,0.2029036,0.272727273,0.121689829,0.324901945,0.735128168,0.093941509,0.692307692,0.051976409,0,0,0.051103277
6.308,0.713785563,0.547180397,0.1,0.516690891,0,0.794278602,0,0.852264198,0.075757576,0.2029036,0.295454545,0.115630736,0.553527161,0.63668007,0.093941509,0.692307692,0.067419584,0.400324632,0.79436964,0.049977726
5.921,0.382801071,0.405784357,0.05,0.602947324,0,0.829310932,0.71955208,0.843144795,0.015151515,0.162833914,0.113636364,0.187337051,0.484240999,0.078154412,0.318864661,0.307692308,0.028493747,0.179030618,0.829405985,0.012930302
6.1,0.384825533,0.40543101,0.05,0.61636904,0,0.810352733,0.732472345,0.839569176,0.015151515,0.162833914,0.125,0.191507208,0.478581214,0.047510926,0.31861525,0.358974359,0.036215334,0.223393907,0.751985384,0.012930302
5.635,0.194609369,0.247152953,0.1,0.649355827,0.375328346,0.68383836,0.764226704,0.814375097,0.075757576,0.150058072,0.079545455,0.201756274,0.6174053,0.117331631,0.093941509,0.153846154,0.080930271,0.233811913,0.683916739,0.012930302
5.213,0.612440337,0.45342671,0.05,0.642181872,0.515154726,0,0.549550424,0.820914242,0.060606061,0.173867596,0.193181818,0.331994468,0.410049079,0.098962685,0.154437135,0.461538462,0.054686912,0,0,0.012930302
5.098,0.310920367,0.316909834,0.1,0.726796253,0.422154328,0,0.838773859,0.78932185,0.045454545,0.162833914,0.079545455,0.225817184,0.570276202,0.059849973,0.150047879,0.230769231,0.037762998,0,0,0.012930302
5.332,0.305603702,0.389331591,0,0.737894826,0,0,0.849457775,0.780114902,0.015151515,0.162833914,0.090909091,0.229265535,0.37712797,0.013262037,0.093941509,0.307692308,0.020772159,0,0,0.012930302
4.5,0.384825533,0.422201309,0.05,0.615164399,0,0.811419271,0.73131271,0.838439651,0.015151515,0.162833914,0.125,0.191132923,0.469300646,0.047510926,0.318471268,0.384615385,0.028493747,0.179030618,0.811512273,0.012930302
5.092,0.293200286,0.399034734,0,0.716845718,0,0.750887137,0.702719971,0.784238116,0,0.225900116,0.102272727,0.404629835,0.396985045,0.01779289,0.093941509,0.333333333,0.031137324,0.081715923,0.750973201,0.105153921
3.821,0.548511158,0.474851251,0,0.595919506,0,0.926530506,0.528915586,0.837364299,0,0.25981417,0.204545455,0.450231571,0.330077095,0.096568287,0.280757324,0.538461538,0.048061237,0.172170268,0.926636702,0.089231746
4.243,0.443307085,0.393022208,0,0.634899437,0,0.901975633,0.607581736,0.823760619,0,0.25981417,0.147727273,0.530432539,0.338138527,0.075468515,0.291380178,0.41025641,0.048061237,0.172170268,0.902079015,0.101178288
5.244,0.413098108,0.428302328,0.1,0,0,0.903750826,0.139131623,0,0.060606061,0.099767712,0.193181818,0,0.428335663,0.7908625,0.093941509,0.487179487,0.061295855,0.15642707,0.90385441,0.012930302
9,0.732773697,0.312381586,0.35,0.79937145,0.717022101,0,0.744448196,0.746558994,0.227272727,0.424622532,0.284090909,0.871401862,0.418239135,0.142276832,0.168964132,0.435897436,0.186188146,0,0,0.169814274
5.136,0.292503302,0.440094601,0.1,0,0,0,0.139131623,0,0.060606061,0.099767712,0.125,0,0.30858232,0.062028399,0.093941509,0.256410256,0.094148157,0,0,0.071817053
5.288,0.367965858,0.428183629,0.1,0.502535917,0,0,0.622892169,0.88289331,0.03030303,0.162833914,0.125,0.156139007,0.328095045,0.094368035,0.093941509,0.358974359,0.051240223,0,0,0.012930302
4.631,0.311786262,0.410535701,0.15,0,0,0,0.139131623,0,0.090909091,0.089198606,0.125,0,0.397970978,0.062954807,0.093941509,0.307692308,0.059505584,0,0,0.012930302
4.707,0.546642481,0.481881351,0.15,0,0,0.824872286,0.139131623,0,0.060606061,0.099767712,0.181818182,0,0.455554115,0.086387132,0.093941509,0.461538462,0.040322918,0.163431847,0.82496683,0.012930302
4.678,0.197362892,0.320036547,0.05,0.625561281,0,0,0.741321151,0.831710121,0.045454545,0.152264808,0.056818182,0.194363257,0.398268824,0.025162946,0.205245434,0.205128205,0.041619609,0,0,0.012930302
4.488,0.324457851,0.394296784,0.1,0,0.657356815,0,0.139131623,0,0.03030303,0.099767712,0.113636364,0,0.306894287,0.060877023,0.093941509,0.307692308,0.039327394,0.115563767,0,0.012930302
4.567,0.316742398,0.375751361,0.1,0,0,0.740971806,0.139131623,0,0.121212121,0.089198606,0.136363636,0,0.551914022,0.114024546,0.154729615,0.256410256,0.09311917,0.151308489,0.741056733,0.012930302
4.483,0.28826875,0.394658921,0.1,0,0.591812137,0,0.139131623,0,0.075757576,0.122299652,0.147727273,0,0.644562186,0.187474627,0.093941509,0.358974359,0.0624085,0,0,0.012930302
4.858,0.19452009,0.297380075,0.15,0,0,0,0.139131623,0,0.060606061,0.099767712,0.079545455,0,0.341994765,0.055131044,0.093941509,0.179487179,0.072690007,0.103363376,0,0.012930302
5.45,0.38135407,0.388324396,0.1,0,0.683471248,0,0.139131623,0,0.060606061,0.099767712,0.147727273,0,0.59988468,0.133419507,0.093941509,0.358974359,0.061329318,0.056614452,0,0.012930302
4.796,0.407636192,0.362206677,0.1,0.378879903,0,0.771340865,0.503856099,0.935489421,0.075757576,0.162833914,0.159090909,0.117718814,0.439479902,0.101411734,0.24387424,0.333333333,0.085397582,0.37059561,0.771429274,0.012930302
4.35,0.274590791,0.315917763,0.3,0,0.470602553,0,0.139131623,0,0.090909091,0.099767712,0.090909091,0,0.677872529,0.070519823,0.093941509,0.230769231,0.053791776,0,0,0.012930302
4.603,0.150798625,0.326872331,0.05,0,0,0.773883227,0.139131623,0,0.045454545,0.098490128,0.056818182,0,0.376033781,0.033927613,0.093941509,0.153846154,0.04340988,0.146177888,0.773971927,0.012930302
4.421,0.439371807,0.34746633,0.15,0,0.449425333,0.782386378,0.139131623,0,0.121212121,0.071196283,0.170454545,0,0.095132811,0.077623012,0.615848174,0.333333333,0.085246999,0.428677753,0.773916684,0.018605632
